Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
15.9,20.7,5,2.0,0.0,0.0,,0.0,1.0
25.47,21.7,5,1.0,0.0,1.0,,1.0,3.0
8.54,16.2,4,2.0,0.0,1.0,0.0,2.0,3.0
20.77,13.6,4,1.0,1.0,0.0,1.0,1.0,1.0
18.24,20.8,4,1.0,,0.0,1.0,1.0,2.0
17.99,13.6,4,2.0,,1.0,0.0,0.0,2.0
24.28,16.5,4,1.0,2.0,0.0,1.0,1.0,0.0
23.09,20.5,7,,1.0,1.0,1.0,2.0,2.0
7.43,18.2,4,0.0,1.0,0.0,,0.0,2.0
29.07,15.4,5,1.0,,0.0,1.0,1.0,
24.28,16.9,4,1.0,2.0,1.0,0.0,0.0,4.0
4.22,14.0,5,0.0,,0.0,0.0,1.0,0.0
6.11,15.3,5,0.0,,1.0,0.0,0.0,2.0
24.7,22.5,4,,,0.0,,0.0,
21.95,19.3,7,,1.0,1.0,,0.0,4.0
17.79,20.7,5,1.0,,0.0,1.0,2.0,2.0
23.76,20.9,4,1.0,0.0,1.0,0.0,0.0,2.0
28.7,23.8,4,1.0,0.0,0.0,,1.0,4.0
7.86,12.7,5,0.0,,0.0,,1.0,4.0
10.92,20.3,5,2.0,,0.0,,0.0,1.0
19.03,14.2,4,1.0,,1.0,,1.0,3.0
25.47,14.1,5,1.0,2.0,0.0,,1.0,0.0
30.31,12.1,5,1.0,0.0,1.0,,2.0,2.0
15.08,16.4,7,,0.0,0.0,,0.0,4.0
27.06,12.7,5,1.0,0.0,0.0,0.0,0.0,
8.17,17.3,5,2.0,,0.0,1.0,2.0,1.0
7.96,13.1,5,0.0,0.0,1.0,0.0,0.0,2.0
20.88,23.2,7,,0.0,1.0,,0.0,1.0
14.56,20.9,5,1.0,2.0,1.0,,0.0,
29.14,13.7,5,1.0,,1.0,1.0,0.0,2.0
16.4,21.1,5,1.0,0.0,1.0,1.0,1.0,
27.3,14.9,7,,,1.0,0.0,1.0,3.0
26.36,15.5,7,,1.0,0.0,1.0,2.0,3.0
4.56,22.9,5,0.0,,1.0,1.0,2.0,1.0
27.74,12.4,4,1.0,,1.0,1.0,2.0,1.0
18.12,20.2,4,1.0,,0.0,1.0,1.0,2.0
10.49,23.9,4,1.0,,0.0,1.0,2.0,
30.06,15.9,5,1.0,1.0,1.0,1.0,0.0,4.0
22.16,19.3,7,,1.0,0.0,1.0,1.0,1.0
9.73,13.2,4,0.0,,0.0,0.0,1.0,4.0
9.96,15.6,4,0.0,0.0,0.0,,2.0,1.0
32.86,14.8,5,1.0,0.0,0.0,,2.0,
29.18,14.7,7,,0.0,0.0,,2.0,4.0
4.93,22.3,5,0.0,2.0,1.0,1.0,2.0,2.0
19.97,22.0,4,1.0,,0.0,0.0,0.0,3.0
17.69,18.1,5,1.0,0.0,0.0,1.0,1.0,1.0
13.11,20.1,5,1.0,0.0,0.0,1.0,1.0,
17.37,19.2,4,1.0,,1.0,,0.0,2.0
11.56,22.2,4,1.0,2.0,0.0,0.0,0.0,4.0
25.85,12.4,7,,,0.0,0.0,0.0,4.0
18.2,20.2,7,,,0.0,1.0,2.0,1.0
5.73,23.8,4,0.0,0.0,0.0,0.0,2.0,1.0
29.89,22.7,7,,0.0,0.0,1.0,2.0,1.0
8.51,14.5,5,0.0,1.0,0.0,0.0,1.0,0.0
20.29,19.4,7,,1.0,0.0,1.0,2.0,3.0
33.84,13.8,5,1.0,0.0,1.0,,0.0,1.0
17.49,18.1,5,2.0,,1.0,1.0,2.0,4.0
4.48,12.5,4,0.0,1.0,1.0,1.0,1.0,3.0
14.77,16.0,5,2.0,1.0,0.0,,0.0,1.0
9.44,20.8,5,2.0,,1.0,1.0,2.0,0.0
16.52,19.1,7,,2.0,1.0,0.0,2.0,4.0
14.64,21.5,4,2.0,,0.0,,2.0,4.0
6.59,22.4,5,0.0,,0.0,0.0,0.0,1.0
6.64,16.9,4,0.0,2.0,0.0,0.0,2.0,4.0
6.38,17.0,5,0.0,0.0,1.0,1.0,0.0,0.0
6.65,14.4,5,0.0,1.0,0.0,0.0,1.0,
18.69,20.2,7,,2.0,1.0,,0.0,
11.73,20.3,7,,,0.0,1.0,1.0,2.0
6.51,15.0,5,0.0,0.0,0.0,0.0,0.0,4.0
27.54,17.4,7,,,1.0,1.0,1.0,1.0
17.29,23.6,4,1.0,,0.0,,2.0,0.0
15.94,19.6,7,,1.0,0.0,,0.0,2.0
14.46,23.4,7,,,1.0,1.0,0.0,1.0
6.67,23.8,5,0.0,0.0,1.0,,1.0,
24.6,12.8,5,1.0,1.0,0.0,1.0,2.0,0.0
12.21,16.1,4,2.0,0.0,0.0,,0.0,3.0
29.89,19.6,5,1.0,,1.0,1.0,1.0,3.0
22.22,12.9,4,1.0,0.0,1.0,,0.0,2.0
8.94,20.7,5,2.0,,0.0,,0.0,
17.85,23.4,4,1.0,0.0,1.0,,2.0,4.0
27.15,20.3,5,1.0,1.0,0.0,0.0,2.0,2.0
16.57,14.8,5,2.0,0.0,1.0,1.0,0.0,
23.54,19.8,5,,,0.0,1.0,2.0,1.0
5.31,16.3,5,0.0,,1.0,,0.0,
16.98,12.2,4,2.0,0.0,1.0,1.0,1.0,1.0
24.18,17.3,4,1.0,,0.0,1.0,0.0,
8.35,18.9,4,0.0,1.0,0.0,0.0,0.0,
7.22,12.9,5,0.0,2.0,1.0,,0.0,2.0
26.21,16.1,5,1.0,,0.0,0.0,0.0,
15.53,19.9,4,2.0,,0.0,1.0,0.0,2.0
14.19,22.5,4,2.0,2.0,1.0,0.0,0.0,4.0
15.61,24.0,5,2.0,,1.0,0.0,0.0,3.0
15.86,16.1,4,2.0,0.0,1.0,0.0,1.0,
27.46,14.5,7,,,1.0,1.0,2.0,4.0
34.83,17.1,5,1.0,,0.0,1.0,0.0,1.0
29.5,17.2,4,1.0,,1.0,0.0,1.0,1.0
30.26,14.0,4,1.0,0.0,1.0,0.0,1.0,
18.24,23.3,5,1.0,1.0,1.0,1.0,2.0,3.0
27.49,20.4,7,,,0.0,,1.0,1.0
8.47,13.6,4,0.0,0.0,0.0,1.0,0.0,4.0
23.47,21.9,5,1.0,1.0,0.0,,1.0,2.0
12.96,20.0,5,2.0,,0.0,,2.0,
8.65,21.5,5,0.0,,0.0,1.0,1.0,4.0
14.01,23.9,5,2.0,0.0,1.0,,2.0,2.0
21.42,12.8,5,1.0,1.0,1.0,0.0,2.0,0.0
10.62,19.7,7,,2.0,1.0,,2.0,4.0
31.34,12.2,5,1.0,,1.0,1.0,1.0,1.0
5.47,19.9,4,0.0,2.0,0.0,,0.0,0.0
10.12,19.0,7,,1.0,1.0,,0.0,4.0
20.37,17.2,4,1.0,2.0,1.0,,1.0,2.0
17.25,21.7,7,,2.0,1.0,,0.0,3.0
24.07,17.1,5,1.0,1.0,0.0,0.0,1.0,3.0
20.9,13.2,7,,,1.0,0.0,1.0,
34.85,15.0,5,1.0,,1.0,0.0,2.0,1.0
10.16,19.3,4,1.0,2.0,1.0,,2.0,0.0
14.91,16.2,4,2.0,,1.0,0.0,2.0,2.0
32.23,15.0,5,1.0,,1.0,,1.0,4.0
33.09,24.0,5,1.0,,1.0,0.0,0.0,2.0
11.85,22.1,7,,0.0,0.0,0.0,1.0,0.0
13.0,23.1,5,1.0,,0.0,,1.0,1.0
31.91,20.5,5,1.0,,1.0,1.0,1.0,0.0
4.11,23.5,4,0.0,0.0,1.0,1.0,1.0,
11.46,12.9,5,2.0,,1.0,,2.0,
14.9,12.4,7,,0.0,1.0,,0.0,1.0
18.87,17.5,4,,1.0,0.0,0.0,0.0,0.0
6.79,13.5,4,0.0,1.0,0.0,,1.0,1.0
12.5,13.0,4,1.0,0.0,0.0,1.0,1.0,0.0
17.95,19.0,4,1.0,1.0,1.0,,2.0,1.0
17.83,16.5,5,1.0,0.0,1.0,0.0,0.0,3.0
15.13,15.7,4,,,0.0,,0.0,1.0
13.63,21.2,4,1.0,2.0,1.0,1.0,0.0,
14.14,21.0,5,1.0,0.0,0.0,,2.0,
12.12,14.0,5,2.0,,0.0,1.0,2.0,2.0
27.77,18.3,5,1.0,0.0,1.0,1.0,1.0,0.0
29.24,12.9,4,1.0,2.0,0.0,0.0,1.0,3.0
33.88,15.4,4,1.0,,0.0,0.0,2.0,1.0
11.03,20.6,5,2.0,1.0,1.0,0.0,0.0,2.0
28.1,13.1,4,1.0,,1.0,,2.0,0.0
31.38,22.2,4,1.0,2.0,0.0,1.0,1.0,1.0
24.11,22.0,7,,1.0,0.0,0.0,1.0,2.0
15.28,22.8,4,1.0,,1.0,0.0,2.0,2.0
27.31,16.5,4,1.0,0.0,0.0,,1.0,
12.86,23.2,5,1.0,0.0,1.0,1.0,0.0,3.0
9.73,15.4,5,0.0,0.0,1.0,1.0,0.0,
20.1,18.2,4,1.0,,0.0,1.0,1.0,0.0
16.01,15.9,7,,,1.0,,2.0,2.0
22.73,22.9,5,1.0,1.0,0.0,,2.0,
16.34,15.0,5,2.0,0.0,1.0,1.0,1.0,1.0
32.28,19.3,4,1.0,,1.0,1.0,1.0,4.0
29.44,15.6,4,1.0,2.0,1.0,,2.0,3.0
29.11,17.5,4,1.0,1.0,0.0,,2.0,4.0
20.11,15.0,4,1.0,0.0,1.0,0.0,2.0,3.0
7.54,12.2,4,0.0,1.0,1.0,1.0,1.0,4.0
26.23,17.2,7,,1.0,1.0,1.0,0.0,2.0
19.54,14.7,7,,2.0,0.0,0.0,1.0,2.0
16.26,17.8,7,,2.0,0.0,,2.0,1.0
7.57,18.1,5,0.0,,1.0,0.0,1.0,
33.5,14.7,5,1.0,0.0,0.0,,0.0,2.0
10.98,15.3,5,2.0,,1.0,1.0,2.0,3.0
27.5,20.2,4,1.0,,0.0,0.0,0.0,1.0
12.42,13.1,7,,2.0,1.0,,1.0,4.0
30.38,17.4,5,1.0,1.0,1.0,1.0,0.0,4.0
28.76,17.9,4,1.0,2.0,1.0,0.0,0.0,4.0
28.83,16.5,7,,0.0,1.0,0.0,1.0,2.0
19.22,13.9,7,,0.0,0.0,1.0,2.0,2.0
15.77,17.5,4,1.0,0.0,0.0,0.0,0.0,3.0
7.68,20.9,5,0.0,2.0,0.0,,2.0,4.0
16.99,13.7,7,,2.0,0.0,,1.0,4.0
34.22,16.8,4,1.0,,0.0,1.0,0.0,3.0
9.22,16.8,4,0.0,1.0,1.0,,1.0,0.0
31.98,20.6,4,1.0,2.0,0.0,,1.0,3.0
14.66,19.3,4,1.0,,0.0,1.0,2.0,3.0
16.7,21.8,5,1.0,,0.0,1.0,1.0,2.0
9.69,20.8,5,2.0,,1.0,0.0,0.0,0.0
25.51,22.5,4,1.0,0.0,1.0,,1.0,
8.34,22.1,4,0.0,1.0,0.0,0.0,1.0,
10.67,15.8,4,1.0,2.0,1.0,1.0,2.0,2.0
11.51,18.4,4,2.0,0.0,1.0,,2.0,1.0
6.39,14.5,4,0.0,,1.0,,1.0,2.0
19.83,21.0,5,1.0,,0.0,,1.0,
12.03,22.7,4,1.0,,0.0,0.0,0.0,0.0
9.7,12.4,4,0.0,,1.0,,1.0,
13.66,19.7,7,,2.0,0.0,0.0,0.0,
19.42,21.2,4,,0.0,0.0,1.0,2.0,3.0
32.13,16.8,5,1.0,1.0,1.0,,1.0,4.0
6.73,13.9,4,0.0,2.0,1.0,,1.0,3.0
28.21,20.0,4,1.0,2.0,1.0,,1.0,4.0
14.84,13.8,4,2.0,0.0,1.0,,2.0,1.0
25.29,17.7,5,1.0,,1.0,,1.0,2.0
6.02,20.2,5,0.0,0.0,0.0,0.0,0.0,0.0
29.39,18.5,4,1.0,0.0,1.0,1.0,0.0,0.0
21.0,14.1,7,,2.0,1.0,1.0,1.0,2.0
34.2,22.3,5,1.0,1.0,0.0,,1.0,1.0
5.19,12.5,4,0.0,,1.0,0.0,1.0,0.0
18.23,22.1,4,1.0,,0.0,0.0,1.0,0.0
12.17,16.2,7,,1.0,0.0,1.0,1.0,
27.09,19.3,7,,,0.0,,1.0,1.0
14.94,20.3,5,1.0,,1.0,,2.0,2.0
26.45,15.9,5,1.0,0.0,0.0,1.0,2.0,1.0
10.42,21.9,5,1.0,1.0,0.0,1.0,0.0,0.0
31.78,21.5,5,1.0,,1.0,0.0,2.0,2.0
13.05,12.7,4,2.0,,1.0,,2.0,1.0
8.52,20.0,5,0.0,,0.0,1.0,1.0,1.0
14.49,20.3,4,,0.0,0.0,0.0,2.0,
15.4,14.9,5,,2.0,1.0,,0.0,0.0
8.66,14.5,5,0.0,1.0,1.0,1.0,1.0,2.0
10.61,18.6,4,2.0,2.0,0.0,0.0,0.0,2.0
17.71,23.6,4,1.0,1.0,1.0,1.0,1.0,4.0
16.31,17.8,5,,2.0,0.0,,1.0,3.0
16.21,21.6,7,,,1.0,,1.0,0.0
34.53,21.8,4,1.0,2.0,0.0,0.0,2.0,3.0
20.26,19.6,7,,1.0,0.0,,2.0,1.0
30.99,23.5,4,1.0,,0.0,0.0,0.0,3.0
29.32,14.5,7,,0.0,0.0,,1.0,1.0
31.21,12.2,5,1.0,1.0,0.0,,0.0,4.0
12.2,15.8,5,1.0,,0.0,1.0,1.0,
12.79,15.8,5,2.0,0.0,1.0,1.0,0.0,3.0
29.32,15.8,7,,1.0,1.0,,0.0,4.0
15.22,22.3,4,2.0,,0.0,,2.0,3.0
9.56,18.2,5,2.0,2.0,1.0,1.0,0.0,1.0
34.24,16.0,4,1.0,2.0,0.0,1.0,2.0,
13.67,18.7,7,,0.0,1.0,,1.0,2.0
30.28,21.3,4,1.0,,1.0,0.0,0.0,
26.48,12.5,5,1.0,,0.0,,2.0,2.0
28.04,20.4,5,1.0,1.0,0.0,1.0,1.0,2.0
15.86,16.7,7,,,1.0,0.0,1.0,2.0
19.1,18.1,7,,,1.0,,2.0,3.0
7.56,23.9,5,0.0,2.0,1.0,1.0,1.0,3.0
13.8,14.4,4,1.0,,1.0,0.0,0.0,4.0
15.41,21.2,7,,1.0,1.0,0.0,2.0,0.0
21.96,12.5,5,1.0,2.0,1.0,0.0,0.0,3.0
10.61,22.7,5,1.0,1.0,0.0,0.0,0.0,0.0
11.73,17.7,5,1.0,0.0,1.0,0.0,0.0,1.0
23.99,22.5,4,1.0,1.0,0.0,1.0,2.0,4.0
17.52,20.0,4,2.0,2.0,1.0,1.0,1.0,3.0
11.9,19.4,4,2.0,2.0,1.0,0.0,1.0,4.0
22.64,20.9,5,1.0,2.0,1.0,,2.0,0.0
34.35,23.1,4,1.0,,1.0,,2.0,2.0
6.76,18.7,5,0.0,1.0,1.0,0.0,0.0,
6.82,19.4,5,0.0,1.0,0.0,0.0,2.0,3.0
6.57,19.2,5,0.0,0.0,1.0,1.0,2.0,0.0
9.92,19.1,4,0.0,0.0,0.0,1.0,1.0,2.0
15.14,15.0,4,2.0,0.0,1.0,1.0,0.0,2.0
24.7,12.2,4,,,0.0,,2.0,2.0
14.39,13.8,7,,,1.0,,1.0,2.0
5.02,15.8,4,0.0,2.0,0.0,1.0,2.0,
15.56,22.0,5,2.0,0.0,1.0,,1.0,
5.25,19.5,4,0.0,1.0,0.0,1.0,1.0,3.0
8.13,14.5,5,2.0,1.0,0.0,1.0,1.0,
17.21,20.8,5,1.0,2.0,1.0,1.0,2.0,
14.3,18.5,4,2.0,,1.0,0.0,0.0,3.0
16.47,15.1,7,,,1.0,,2.0,4.0
10.64,20.4,4,2.0,,0.0,,2.0,0.0
9.63,19.1,5,0.0,1.0,0.0,1.0,0.0,3.0
33.44,12.2,5,1.0,,0.0,1.0,2.0,2.0
18.99,20.3,5,1.0,0.0,1.0,0.0,2.0,2.0
25.23,12.9,7,,2.0,0.0,,2.0,3.0
30.67,12.5,4,1.0,0.0,0.0,1.0,1.0,1.0
26.46,14.0,4,1.0,1.0,0.0,,0.0,
20.84,17.6,7,,2.0,0.0,0.0,2.0,4.0
15.08,14.3,4,2.0,0.0,1.0,0.0,0.0,4.0
22.06,17.8,5,,2.0,1.0,,1.0,0.0
18.65,17.4,4,1.0,2.0,0.0,,0.0,0.0
16.11,16.9,4,2.0,,1.0,,1.0,
19.57,17.1,4,,,1.0,,2.0,2.0
12.11,21.1,7,,,1.0,1.0,0.0,4.0
27.21,19.2,4,1.0,,1.0,,0.0,4.0
25.83,13.8,7,,1.0,0.0,1.0,1.0,2.0
20.51,21.1,5,1.0,0.0,1.0,1.0,1.0,0.0
15.29,13.2,7,,0.0,1.0,,2.0,3.0
16.16,21.6,4,2.0,2.0,1.0,1.0,1.0,2.0
15.67,15.2,4,2.0,0.0,1.0,,2.0,3.0
13.1,16.3,5,2.0,2.0,0.0,0.0,0.0,2.0
27.4,12.8,5,1.0,,0.0,0.0,1.0,1.0
16.37,13.5,5,2.0,1.0,1.0,1.0,2.0,3.0
13.75,14.2,7,,,1.0,1.0,0.0,3.0
11.19,22.2,4,1.0,2.0,1.0,0.0,2.0,
24.37,16.6,7,,,0.0,1.0,2.0,1.0
17.89,15.2,7,,1.0,0.0,1.0,0.0,2.0
14.15,16.0,7,,2.0,0.0,0.0,1.0,1.0
24.32,22.7,7,,,0.0,0.0,2.0,
13.83,15.7,4,2.0,0.0,0.0,0.0,1.0,4.0
6.96,13.0,5,0.0,1.0,1.0,0.0,0.0,1.0
26.94,22.7,5,1.0,1.0,0.0,,1.0,
12.1,23.0,4,2.0,1.0,0.0,0.0,2.0,1.0
28.46,16.4,5,1.0,2.0,0.0,0.0,1.0,1.0
21.85,15.0,7,,2.0,0.0,,1.0,3.0
18.47,20.8,4,1.0,2.0,1.0,1.0,0.0,
9.1,18.8,5,0.0,,0.0,0.0,0.0,4.0
26.9,17.1,5,1.0,0.0,0.0,,0.0,0.0
13.35,16.4,4,2.0,2.0,0.0,1.0,0.0,3.0
21.27,20.9,4,1.0,,0.0,1.0,0.0,3.0
11.56,14.4,7,,,0.0,1.0,2.0,2.0
24.02,14.3,7,,1.0,0.0,1.0,1.0,4.0
8.09,19.8,5,0.0,,1.0,0.0,1.0,1.0
16.87,14.2,7,,,1.0,,2.0,4.0
28.42,16.9,7,,1.0,1.0,1.0,2.0,2.0
13.94,16.4,4,1.0,0.0,0.0,,0.0,0.0
20.2,19.6,7,,,1.0,0.0,2.0,1.0
24.97,12.6,4,1.0,,1.0,,0.0,
28.63,14.9,4,1.0,1.0,1.0,0.0,0.0,0.0
15.33,12.9,4,1.0,1.0,0.0,0.0,2.0,1.0
15.1,16.5,4,2.0,,0.0,1.0,1.0,1.0
17.91,18.2,4,2.0,0.0,1.0,,0.0,4.0
10.6,13.0,5,2.0,2.0,0.0,0.0,2.0,
12.44,15.6,5,1.0,2.0,0.0,,2.0,0.0
28.72,15.2,4,1.0,,0.0,,2.0,3.0
34.73,20.8,5,1.0,,1.0,,1.0,1.0
21.68,14.4,5,1.0,2.0,0.0,,1.0,2.0
11.46,23.6,7,,0.0,0.0,1.0,1.0,2.0
6.35,20.0,4,0.0,2.0,0.0,0.0,1.0,1.0
22.84,23.8,5,1.0,,0.0,1.0,1.0,1.0
25.51,16.5,7,,2.0,0.0,,0.0,4.0
26.84,14.3,7,,,1.0,,2.0,4.0
32.07,12.2,5,1.0,,0.0,1.0,2.0,3.0
18.1,14.8,4,1.0,,1.0,0.0,2.0,
20.7,16.7,4,1.0,1.0,1.0,1.0,1.0,1.0
14.68,15.8,5,2.0,2.0,1.0,0.0,1.0,3.0
23.17,23.0,5,1.0,2.0,1.0,1.0,2.0,2.0
5.67,18.3,4,0.0,2.0,0.0,,0.0,1.0
12.13,23.1,7,,,1.0,,0.0,0.0
5.83,15.0,4,0.0,1.0,1.0,,2.0,
15.78,14.0,7,,0.0,0.0,,1.0,4.0
16.23,18.7,5,1.0,,0.0,,1.0,2.0
28.21,16.5,4,1.0,0.0,0.0,0.0,2.0,0.0
15.89,18.5,5,1.0,0.0,0.0,1.0,0.0,
25.1,20.4,7,,1.0,0.0,1.0,2.0,3.0
23.86,12.6,4,1.0,2.0,1.0,0.0,2.0,0.0
28.71,17.8,4,1.0,,1.0,0.0,0.0,3.0
20.79,19.4,4,1.0,0.0,0.0,1.0,1.0,3.0
16.47,17.4,4,2.0,1.0,1.0,0.0,2.0,
24.77,13.3,4,1.0,0.0,0.0,0.0,1.0,1.0
18.03,13.4,7,,0.0,0.0,,1.0,1.0
26.21,17.2,4,1.0,2.0,1.0,,2.0,3.0
31.16,16.1,5,1.0,,0.0,,2.0,3.0
5.14,17.6,5,0.0,2.0,0.0,1.0,0.0,
30.36,16.8,4,1.0,2.0,0.0,1.0,1.0,2.0
13.72,17.5,5,1.0,0.0,1.0,0.0,0.0,4.0
17.71,17.0,5,2.0,,1.0,0.0,2.0,3.0
13.91,24.0,5,2.0,0.0,1.0,,2.0,
27.46,20.0,5,1.0,0.0,1.0,0.0,1.0,4.0
7.02,13.0,5,0.0,2.0,0.0,1.0,1.0,2.0
8.6,20.8,4,2.0,0.0,0.0,1.0,0.0,2.0
16.54,17.8,4,1.0,,1.0,1.0,1.0,2.0
12.85,14.2,7,,1.0,0.0,,1.0,4.0
16.53,16.7,7,,,1.0,,2.0,1.0
4.56,19.6,5,0.0,2.0,1.0,,2.0,0.0
13.43,13.2,5,2.0,0.0,0.0,0.0,0.0,3.0
14.37,18.9,4,2.0,,1.0,,1.0,0.0
32.67,23.9,5,1.0,2.0,0.0,0.0,1.0,4.0
8.33,16.9,5,0.0,0.0,1.0,1.0,0.0,4.0
14.45,15.2,7,,,1.0,0.0,2.0,4.0
15.02,24.0,7,,2.0,0.0,0.0,2.0,2.0
7.5,21.4,5,0.0,2.0,1.0,0.0,2.0,2.0
11.28,23.3,4,2.0,0.0,1.0,0.0,1.0,3.0
26.17,14.4,7,,1.0,1.0,,2.0,3.0
16.02,17.8,7,,2.0,0.0,0.0,2.0,1.0
15.99,18.9,5,2.0,,1.0,0.0,0.0,0.0
16.48,23.8,4,2.0,1.0,0.0,0.0,1.0,0.0
15.23,13.1,4,2.0,,1.0,1.0,2.0,2.0
31.02,22.0,5,1.0,2.0,0.0,1.0,1.0,0.0
16.87,18.3,5,2.0,1.0,0.0,,0.0,0.0
13.79,16.1,5,2.0,0.0,0.0,1.0,0.0,3.0
10.72,15.5,4,1.0,,1.0,0.0,2.0,0.0
33.55,12.7,4,1.0,2.0,1.0,1.0,1.0,4.0
16.84,13.5,5,2.0,2.0,0.0,,2.0,3.0
11.49,20.9,4,2.0,1.0,1.0,0.0,2.0,0.0
23.8,21.9,4,1.0,2.0,1.0,0.0,0.0,1.0
29.3,23.5,4,1.0,1.0,0.0,,1.0,0.0
4.91,12.6,4,0.0,,0.0,1.0,0.0,4.0
5.86,16.5,5,0.0,0.0,1.0,,2.0,4.0
32.42,22.8,5,1.0,1.0,0.0,1.0,1.0,1.0
8.82,22.0,5,0.0,2.0,1.0,1.0,0.0,4.0
34.56,20.6,4,1.0,,1.0,1.0,1.0,
14.1,20.2,5,1.0,2.0,0.0,,1.0,
19.54,17.2,7,,1.0,1.0,0.0,0.0,1.0
20.76,14.7,5,1.0,0.0,1.0,1.0,1.0,0.0
8.69,20.3,4,0.0,,0.0,1.0,0.0,2.0
19.42,20.6,5,1.0,0.0,1.0,,2.0,4.0
16.6,18.7,5,2.0,,1.0,,2.0,4.0
13.21,13.9,4,2.0,1.0,0.0,0.0,1.0,4.0
23.06,21.5,4,1.0,,0.0,1.0,0.0,
24.75,20.4,7,,,0.0,,2.0,3.0
10.16,23.5,5,2.0,,1.0,0.0,2.0,
5.71,15.2,5,0.0,,0.0,1.0,0.0,4.0
13.93,15.2,4,1.0,,0.0,,0.0,1.0
17.82,15.4,4,2.0,,0.0,1.0,2.0,3.0
8.09,17.3,5,0.0,,0.0,1.0,2.0,2.0
28.7,18.5,5,1.0,2.0,1.0,0.0,1.0,4.0
17.49,13.3,4,1.0,1.0,0.0,,1.0,3.0
5.3,19.2,5,0.0,0.0,0.0,1.0,1.0,
14.12,12.2,7,,2.0,0.0,0.0,2.0,4.0
15.98,21.5,4,2.0,0.0,1.0,,2.0,1.0
23.81,12.7,7,,,0.0,,2.0,2.0
20.6,15.2,4,,0.0,1.0,0.0,1.0,2.0
32.56,19.1,5,1.0,,1.0,,2.0,1.0
13.0,20.3,5,1.0,1.0,0.0,0.0,1.0,3.0
24.11,21.0,7,,,1.0,,0.0,3.0
20.91,20.6,4,1.0,,1.0,,1.0,3.0
6.69,16.3,5,0.0,0.0,0.0,,0.0,3.0
13.1,12.5,4,2.0,1.0,0.0,1.0,0.0,
30.4,21.3,4,1.0,2.0,0.0,1.0,0.0,2.0
22.23,20.3,7,,2.0,0.0,,0.0,1.0
10.48,17.3,5,1.0,,1.0,0.0,2.0,1.0
22.52,21.1,4,1.0,1.0,1.0,1.0,2.0,1.0
26.34,14.0,5,1.0,2.0,1.0,,0.0,0.0
9.54,20.6,4,0.0,2.0,1.0,0.0,0.0,1.0
24.17,23.8,5,1.0,0.0,0.0,1.0,2.0,3.0
16.72,14.7,7,,0.0,1.0,,2.0,4.0
25.12,19.1,5,1.0,1.0,1.0,,2.0,3.0
21.45,22.2,7,,,1.0,,0.0,0.0
15.12,16.2,5,2.0,,1.0,,2.0,0.0
28.27,13.7,4,1.0,,0.0,,2.0,
17.62,14.7,5,2.0,2.0,0.0,0.0,2.0,2.0
26.37,21.1,5,1.0,,0.0,0.0,1.0,
31.44,13.3,4,1.0,,0.0,0.0,2.0,0.0
16.98,19.1,5,1.0,1.0,0.0,0.0,2.0,3.0
30.28,14.0,5,1.0,0.0,1.0,1.0,2.0,1.0
8.07,20.4,4,0.0,,1.0,1.0,1.0,1.0
17.39,19.9,7,,0.0,0.0,,1.0,3.0
32.92,23.7,4,1.0,,0.0,1.0,0.0,0.0
17.81,14.9,5,2.0,0.0,1.0,,0.0,
9.11,21.9,4,0.0,2.0,0.0,0.0,0.0,2.0
8.03,20.1,5,0.0,,0.0,,1.0,0.0
26.92,13.7,4,1.0,0.0,1.0,0.0,2.0,
8.43,20.0,4,2.0,0.0,0.0,,1.0,2.0
11.84,12.8,7,,,1.0,,0.0,3.0
12.15,14.0,5,1.0,2.0,0.0,1.0,0.0,0.0
27.56,22.4,5,1.0,,1.0,,0.0,2.0
21.97,17.3,5,1.0,,0.0,,0.0,1.0
30.97,15.4,4,1.0,2.0,1.0,1.0,0.0,2.0
14.14,15.9,4,1.0,,0.0,1.0,0.0,1.0
25.46,15.9,5,1.0,,0.0,0.0,2.0,4.0
9.94,22.4,5,0.0,0.0,1.0,1.0,0.0,2.0
25.25,14.4,7,,,0.0,1.0,2.0,0.0
10.01,18.0,5,1.0,0.0,1.0,0.0,0.0,2.0
28.93,16.7,5,1.0,0.0,1.0,0.0,0.0,
18.27,18.3,7,,0.0,0.0,0.0,2.0,2.0
9.14,13.1,5,2.0,,1.0,,1.0,2.0
9.51,18.0,4,0.0,,0.0,,2.0,
20.81,12.3,4,1.0,0.0,0.0,0.0,2.0,
11.36,20.3,5,2.0,0.0,1.0,,2.0,
23.07,19.9,5,1.0,,1.0,1.0,0.0,3.0
21.82,23.1,5,1.0,,0.0,1.0,1.0,3.0
27.98,13.1,7,,,0.0,,2.0,0.0
14.91,21.8,5,,0.0,0.0,,1.0,4.0
4.66,14.6,4,0.0,1.0,0.0,,0.0,2.0
4.15,15.0,4,0.0,,0.0,1.0,0.0,3.0
11.88,21.7,5,1.0,2.0,1.0,1.0,2.0,1.0
13.49,16.4,5,2.0,0.0,1.0,1.0,2.0,0.0
23.44,22.7,4,1.0,1.0,0.0,,2.0,3.0
24.2,20.4,5,,,0.0,1.0,1.0,4.0
19.34,12.0,7,,,0.0,0.0,0.0,3.0
9.19,19.6,5,0.0,2.0,0.0,0.0,0.0,1.0
7.53,19.6,5,0.0,2.0,1.0,0.0,1.0,2.0
